,online_order,book_table,rate,votes,rest_type,cuisines,cost,menu_item,type,city
44959,0,0,3.700448817952717,0,78,1761,300.0,8778,4,26
44960,0,0,3.3,12,27,2152,800.0,8778,4,26
44961,0,0,3.1,8,78,465,500.0,8778,4,26
44962,0,0,2.7,43,14,1529,150.0,8778,4,26
44963,0,0,3.3,20,78,1857,400.0,8778,4,26
44964,1,0,3.3,4,78,2489,200.0,8778,4,26
44965,1,0,3.9,291,79,2475,300.0,142,4,26
44966,1,0,2.7,24,57,1321,400.0,8778,4,26
44967,0,0,2.7,21,78,1215,300.0,8778,4,26
44968,1,0,2.7,25,53,2158,700.0,8778,4,26
44969,0,0,3.4,11,10,2136,800.0,8778,4,26
44970,0,0,3.0,10,78,388,200.0,8778,4,26
44971,0,0,2.8,270,53,2236,500.0,8778,4,26
44972,0,1,3.9,96,76,131,1200.0,8778,5,26
44973,0,1,4.3,1103,10,1360,1650.0,8778,5,26
44974,0,0,3.2,97,31,2152,1000.0,8778,5,26
44975,0,0,3.6,23,28,1031,1200.0,8778,5,26
44976,0,1,4.1,4781,63,1528,2600.0,8778,5,26
44977,0,0,4.3,2324,67,1381,1800.0,8778,5,26
44978,1,0,4.2,1734,73,825,1400.0,8778,5,26
44979,0,0,4.0,777,60,1471,1400.0,8778,5,26
44980,1,1,4.2,471,28,2072,1200.0,6095,5,26
44981,0,0,4.1,742,73,1373,1500.0,8778,5,26
44982,0,1,4.1,405,60,1093,1500.0,8778,5,26
44983,1,1,4.1,664,10,1356,1100.0,8778,5,26
44984,0,1,3.7,96,8,1352,1100.0,8778,5,26
44985,1,0,3.7,174,28,95,800.0,7470,5,26
44986,0,1,3.7,77,10,977,2000.0,8778,5,26
44987,0,0,2.9,35,28,2091,800.0,8778,5,26
44988,0,0,3.4,10,73,1346,900.0,8778,5,26
44989,0,0,3.3,8,60,1872,1000.0,8778,5,26
44990,0,0,3.6,27,8,1369,1000.0,8778,5,26
44991,0,0,3.4,11,10,2136,800.0,8778,5,26
44992,0,1,3.9,96,76,131,1200.0,8778,6,26
44993,0,1,4.3,1103,10,1360,1650.0,8778,6,26
44994,1,1,4.6,2423,28,1098,1100.0,2587,6,26
44995,0,1,4.0,617,50,2182,1800.0,8778,6,26
44996,0,0,4.0,930,28,65,800.0,8778,6,26
44997,0,0,3.7,103,28,83,900.0,8778,6,26
44998,0,0,3.4,10,8,2182,1800.0,8778,6,26
44999,0,0,3.4,8,28,2152,800.0,8778,6,26
45000,0,0,4.0,84,28,1666,1200.0,8778,6,26
45001,1,1,3.1,405,28,1945,800.0,1985,6,26
45002,0,0,3.6,23,28,1031,1200.0,8778,6,26
45003,1,1,4.8,6470,28,52,1400.0,702,6,26
45004,1,0,4.2,1734,73,825,1400.0,8778,6,26
45005,0,1,4.2,167,10,977,1400.0,8778,6,26
45006,1,1,4.2,471,28,2072,1200.0,6095,6,26
45007,0,0,4.1,742,73,1373,1500.0,8778,6,26
45008,1,1,4.1,664,10,1356,1100.0,6746,6,26
45009,0,1,3.7,96,8,1352,1100.0,8778,6,26
45010,1,0,3.7,174,28,95,800.0,7469,6,26
45011,0,1,3.7,77,10,977,2000.0,8778,6,26
45012,0,0,2.9,35,28,2091,800.0,8778,6,26
45013,0,0,3.4,10,73,1346,900.0,8778,6,26
45014,0,0,3.6,27,8,1369,1000.0,8778,6,26
45015,0,0,3.4,11,10,2136,800.0,8778,6,26
45016,1,1,3.8,203,27,1924,1200.0,691,0,27
45017,1,1,4.2,4752,27,1852,1500.0,8157,0,27
45018,0,0,4.1,1015,27,1884,500.0,8778,0,27
45019,0,1,4.3,620,49,2011,3400.0,8778,0,27
45020,0,1,3.9,312,49,2044,2000.0,8778,0,27
45021,0,1,4.0,103,27,1761,1900.0,8778,0,27
45022,0,1,4.5,2219,27,1672,1800.0,8778,0,27
45023,1,1,4.3,3152,27,2136,1500.0,8778,0,27
45024,0,1,4.4,2143,49,1996,2200.0,8778,0,27
45025,1,1,3.9,1943,27,2608,2100.0,8778,0,27
45026,0,0,4.6,988,49,2599,3000.0,8778,0,27
45027,1,1,4.5,1142,28,326,1200.0,8778,0,27
45028,1,1,4.5,1431,28,792,1700.0,8778,0,27
45029,1,1,4.3,772,27,2277,1400.0,8778,0,27
45030,0,1,4.3,689,49,1202,2500.0,8778,0,27
45031,1,0,4.0,3286,27,2113,750.0,8778,0,27
45032,0,0,4.3,698,49,1209,3000.0,8778,0,27
45033,0,1,3.9,54,27,241,1500.0,8778,0,27
45034,0,1,4.2,341,28,2080,1000.0,8778,0,27
45035,0,0,4.3,469,32,250,1500.0,8778,0,27
45036,1,0,4.0,57,27,1527,1500.0,8778,0,27
45037,0,0,4.0,53,49,210,2000.0,8778,0,27
45038,0,1,4.3,331,27,1954,1200.0,8778,0,27
45039,0,1,4.0,930,27,2274,800.0,8778,0,27
45040,1,1,4.2,570,27,889,1200.0,4620,0,27
45041,1,0,4.0,167,28,1761,1700.0,4781,0,27
45042,1,1,4.3,1055,27,1487,1600.0,8778,0,27
45043,1,0,3.8,159,27,955,1300.0,7262,0,27
45044,1,1,3.8,200,27,1488,1600.0,8778,0,27
45045,0,1,4.1,274,49,1501,3000.0,8778,0,27
45046,1,0,4.1,119,27,994,1000.0,7749,0,27
45047,0,0,3.1,122,28,1984,1200.0,8778,0,27
45048,0,0,2.8,255,27,1834,1000.0,8778,0,27
45049,0,0,2.8,132,27,2182,650.0,8778,0,27
45050,0,0,3.9,90,27,2103,1400.0,8778,0,27
45051,0,0,3.0,108,27,1984,800.0,8778,0,27
45052,0,0,3.7,145,29,891,1000.0,8778,0,27
45053,0,0,3.5,29,8,1365,2200.0,8778,0,27
45054,0,0,2.9,31,27,1068,1000.0,8778,0,27
45055,0,1,3.9,105,27,909,1000.0,8778,0,27
45056,0,0,3.0,31,27,1834,1000.0,8778,0,27
45057,0,0,3.8,23,27,2167,800.0,8778,0,27
45058,0,0,3.8,67,27,2381,500.0,8778,0,27
45059,0,1,3.8,53,27,1144,1100.0,8778,0,27
45060,0,0,3.3,13,27,1834,600.0,8778,0,27
45061,0,0,3.5,10,27,1883,700.0,8778,0,27
45062,0,0,3.8,52,27,1996,1200.0,8778,0,27
45063,0,0,2.3,118,27,943,650.0,8778,0,27
45064,0,1,4.3,166,49,21,2800.0,8778,0,27
45065,0,1,4.4,1086,27,2010,1600.0,8778,0,27
45066,0,1,4.1,329,60,2107,1300.0,8778,0,27
45067,1,1,4.2,476,27,1945,1700.0,2245,0,27
45068,1,1,4.0,189,28,2065,1300.0,7135,0,27
45069,1,1,3.8,91,27,2161,1800.0,2699,0,27
45070,0,1,3.8,110,27,2435,1600.0,8778,0,27
45071,1,0,3.8,75,27,1032,1000.0,5717,0,27
45072,0,1,3.8,21,27,1780,800.0,8778,0,27
45073,0,0,3.1,46,27,201,1000.0,8778,0,27
45074,0,1,3.9,158,27,2194,1100.0,8778,0,27
45075,1,1,4.3,972,19,625,750.0,2621,1,27
45076,1,1,4.2,2747,19,649,1200.0,665,1,27
45077,1,1,4.2,2859,29,1518,800.0,8778,1,27
45078,0,0,4.3,74,19,738,400.0,8778,1,27
45079,1,0,3.9,88,46,1160,400.0,8778,1,27
45080,1,0,3.6,123,19,591,600.0,8778,1,27
45081,0,0,3.700448817952717,0,19,2135,200.0,8778,1,27
45082,0,0,3.0,6,19,685,900.0,8778,1,27
45083,0,0,3.3,9,19,557,400.0,8778,1,27
45084,0,0,4.6,2295,19,757,1100.0,8778,1,27
45085,0,0,4.5,3599,19,564,900.0,8778,1,27
45086,1,1,4.4,726,29,10,1700.0,8778,1,27
45087,0,1,4.1,1750,19,626,1000.0,8778,1,27
45088,0,0,4.4,2652,19,557,600.0,8778,1,27
45089,1,0,4.4,1115,2,261,600.0,8778,1,27
45090,0,1,4.1,568,29,2047,2500.0,8778,1,27
45091,1,0,4.2,3581,19,716,650.0,8778,1,27
45092,0,0,4.3,526,2,2305,1400.0,8778,1,27
45093,1,1,4.2,63,19,701,800.0,8778,1,27
45094,1,0,4.1,119,19,244,700.0,8778,1,27
45095,0,0,4.3,797,22,710,900.0,8778,1,27
45096,0,0,4.0,1469,43,1175,450.0,8778,1,27
45097,1,0,4.1,488,19,573,700.0,8778,1,27
45098,1,0,4.3,1135,19,687,800.0,8778,1,27
45099,0,0,4.0,30,19,557,450.0,8778,1,27
45100,0,0,4.2,50,19,557,555.4315664479959,8778,1,27
45101,0,1,3.9,305,19,712,750.0,8778,1,27
45102,1,0,3.7,97,22,605,650.0,8778,1,27
45103,0,0,3.9,37,19,675,700.0,8778,1,27
45104,0,0,4.2,619,19,601,500.0,8778,1,27
45105,1,0,4.2,121,20,578,500.0,8778,1,27
45106,0,1,3.8,98,20,582,1000.0,8778,1,27
45107,0,0,4.0,105,26,729,1200.0,8778,1,27
45108,1,0,3.8,74,19,570,650.0,8778,1,27
45109,0,0,4.0,33,19,557,800.0,8778,1,27
45110,1,0,3.7,70,15,779,500.0,8778,1,27
45111,0,0,3.8,23,17,338,350.0,8778,1,27
45112,0,0,3.6,8,78,1010,800.0,8778,1,27
45113,0,1,3.9,317,19,647,800.0,8778,1,27
45114,0,0,3.7,35,19,557,300.0,8778,1,27
45115,0,0,3.7,145,29,891,1000.0,8778,1,27
45116,0,0,2.9,12,19,685,700.0,8778,1,27
45117,0,0,3.7,16,19,557,250.0,8778,1,27
45118,0,0,3.9,74,19,611,500.0,8778,1,27
45119,0,0,2.8,46,19,642,700.0,8778,1,27
45120,0,0,3.700448817952717,0,9,1016,1000.0,8778,1,27
45121,0,0,3.7,50,19,697,550.0,8778,1,27
45122,0,0,3.2,7,19,557,600.0,8778,1,27
45123,0,0,2.9,8,19,685,500.0,8778,1,27
45124,0,0,3.6,7,26,685,200.0,8778,1,27
45125,0,0,3.2,10,19,557,400.0,8778,1,27
45126,0,0,3.700448817952717,0,19,685,400.0,8778,1,27
45127,1,0,3.700448817952717,0,78,1722,600.0,2473,1,27
45128,1,0,3.8,263,19,557,700.0,1566,1,27
45129,0,0,3.6,104,19,647,800.0,8778,1,27
45130,0,0,4.1,129,29,1018,555.4315664479959,8778,1,27
45131,0,0,3.6,47,19,557,350.0,8778,1,27
45132,1,1,4.6,4841,75,2224,1300.0,8778,1,27
45133,1,0,4.3,658,23,675,750.0,8691,1,27
45134,0,0,4.0,38,23,677,1100.0,8778,1,27
45135,0,0,4.3,167,19,763,750.0,8778,1,27
45136,1,1,4.2,864,29,1019,1000.0,5186,1,27
45137,1,0,4.2,745,19,649,750.0,8778,1,27
45138,0,1,3.8,25,19,754,2200.0,8778,1,27
45139,1,0,3.5,20,19,596,500.0,1828,1,27
45140,0,0,4.2,116,29,1627,1000.0,8778,1,27
45141,0,0,3.8,99,19,665,600.0,8778,1,27
45142,1,0,3.6,11,19,557,50.0,7128,1,27
45143,0,0,3.700448817952717,0,19,557,1000.0,8778,1,27
45144,1,0,3.2,5,20,578,400.0,8778,1,27
45145,0,0,3.3,6,19,557,400.0,8778,1,27
45146,1,0,3.700448817952717,0,92,695,200.0,3481,1,27
45147,0,0,3.700448817952717,0,19,680,1000.0,8778,1,27
45148,0,0,3.1,10,19,557,200.0,8778,1,27
45149,0,0,3.6,12,19,778,800.0,8778,1,27
45150,1,0,4.4,882,39,1412,500.0,2167,2,27
45151,1,0,3.6,385,39,993,450.0,4830,2,27
45152,1,0,4.0,496,78,388,300.0,8778,2,27
45153,1,0,4.2,288,78,535,500.0,4424,2,27
45154,1,0,4.3,295,92,2102,500.0,3280,2,27
45155,1,0,3.6,60,78,2410,150.0,4291,2,27
45156,1,0,3.6,133,14,1537,150.0,8778,2,27
45157,1,0,3.2,122,78,1834,300.0,8778,2,27
45158,1,0,4.0,115,39,388,650.0,3502,2,27
45159,1,0,3.4,87,92,1761,200.0,8778,2,27
45160,1,0,3.3,89,78,1951,350.0,8098,2,27
45161,1,0,3.4,360,78,1761,350.0,8778,2,27
45162,1,0,3.4,70,78,388,400.0,3419,2,27
45163,1,0,4.2,385,19,2258,500.0,2967,2,27
45164,1,0,4.2,69,78,2315,500.0,8778,2,27
45165,1,0,3.6,112,78,1560,500.0,8579,2,27
45166,1,0,3.9,376,90,1699,200.0,606,2,27
45167,1,0,4.2,3581,19,716,650.0,1188,2,27
45168,1,0,3.3,9,78,502,300.0,8778,2,27
45169,1,0,3.8,93,78,2285,300.0,8130,2,27
45170,1,0,4.4,638,40,1449,400.0,8778,2,27
45171,1,0,4.3,30,92,2236,600.0,7253,2,27
45172,1,0,4.0,3286,27,2113,750.0,8778,2,27
45173,1,0,3.3,262,27,1834,500.0,8778,2,27
45174,1,0,4.0,1087,82,1168,550.0,8778,2,27
45175,1,0,4.0,114,39,1817,500.0,1708,2,27
45176,1,0,3.5,57,78,887,150.0,8778,2,27
45177,1,0,3.8,50,78,1761,350.0,8778,2,27
45178,1,1,4.2,570,27,889,1200.0,8778,2,27
45179,1,0,3.9,116,78,1761,150.0,8778,2,27
45180,1,0,4.0,208,78,2483,250.0,5978,2,27
45181,1,0,4.0,152,27,1761,600.0,898,2,27
45182,1,0,4.3,2162,27,395,600.0,379,2,27
45183,1,0,3.9,106,39,2236,800.0,3800,2,27
45184,1,0,3.8,236,78,2252,750.0,8778,2,27
45185,1,0,3.6,30,78,388,300.0,954,2,27
45186,1,0,3.7,28,78,1646,350.0,8323,2,27
45187,1,0,3.7,82,78,119,300.0,8778,2,27
45188,1,0,3.6,212,78,535,400.0,8778,2,27
45189,1,0,4.0,631,46,1163,450.0,8778,2,27
45190,0,0,3.2,6,78,1761,100.0,8778,2,27
45191,1,0,3.7,80,78,2136,300.0,6735,2,27
45192,1,0,3.8,79,78,1761,300.0,8778,2,27
45193,1,1,3.3,60,78,1304,400.0,8778,2,27
45194,1,0,3.6,11,92,1502,500.0,6286,2,27
45195,0,0,4.3,1796,27,56,800.0,8778,2,27
45196,1,0,3.5,30,78,1588,300.0,8778,2,27
45197,1,0,3.6,44,78,2381,100.0,6433,2,27
45198,1,0,4.3,152,27,484,650.0,7922,2,27
45199,0,0,3.7,45,27,943,900.0,8778,2,27
45200,1,0,2.9,75,27,1761,500.0,3186,2,27
45201,1,0,3.4,9,78,2381,150.0,8778,2,27
45202,1,0,4.0,661,78,536,600.0,5833,2,27
45203,1,1,4.4,3727,30,2235,1300.0,8778,2,27
45204,1,0,3.3,82,92,1940,400.0,8778,2,27
45205,1,1,3.8,197,27,455,800.0,8778,2,27
45206,1,0,4.9,1749,40,1153,400.0,8778,2,27
45207,1,0,4.1,54,27,1415,550.0,8778,2,27
45208,1,0,4.0,180,27,389,750.0,8778,2,27
45209,1,1,4.3,772,27,2277,1400.0,8778,2,27
45210,1,0,4.6,2521,27,1206,1600.0,8778,2,27
45211,1,0,3.2,40,14,343,400.0,3018,2,27
45212,1,0,3.3,11,39,1786,450.0,5737,2,27
45213,1,0,3.0,41,39,2322,400.0,8778,2,27
45214,1,0,3.9,56,78,429,400.0,2118,2,27
45215,1,0,3.5,18,78,1857,400.0,8778,2,27
45216,1,0,3.3,69,78,1405,500.0,499,2,27
45217,1,0,3.0,165,78,1236,350.0,5655,2,27
45218,1,0,3.8,77,78,2056,500.0,2519,2,27
45219,1,0,3.7,70,15,779,500.0,6678,2,27
45220,1,0,3.700448817952717,0,38,1153,200.0,8778,2,27
45221,1,1,4.2,4752,27,1852,1500.0,8157,2,27
45222,1,0,4.2,93,78,2410,300.0,5973,2,27
45223,1,0,3.6,20,78,2381,200.0,8778,2,27
45224,1,1,4.6,4841,75,2224,1300.0,8778,2,27
45225,0,0,3.8,62,27,2474,400.0,8778,2,27
45226,1,0,4.0,70,39,1683,600.0,6548,2,27
45227,1,0,4.0,280,27,1974,600.0,8778,2,27
45228,1,0,4.0,47,40,1159,300.0,1312,2,27
45229,1,1,4.1,637,27,61,1100.0,4485,2,27
45230,1,0,3.0,9,78,2298,500.0,2471,2,27
45231,1,1,4.5,1648,27,1516,1300.0,1553,2,27
45232,1,0,3.9,272,17,1225,250.0,733,2,27
45233,1,0,3.4,11,78,1660,300.0,8778,2,27
45234,1,0,3.8,266,27,950,850.0,8232,2,27
45235,1,0,3.8,28,39,1392,650.0,8778,2,27
45236,1,0,3.2,65,59,1423,300.0,8778,2,27
45237,1,0,3.700448817952717,0,14,359,200.0,6015,2,27
45238,1,0,3.0,7,39,2200,300.0,8778,2,27
45239,1,0,3.6,17,27,1657,800.0,8128,2,27
45240,1,0,3.6,41,27,1565,500.0,8778,2,27
45241,1,0,2.9,111,27,969,500.0,813,2,27
45242,1,0,3.9,121,78,2252,400.0,813,2,27
45243,1,0,4.0,112,40,1165,400.0,7013,2,27
45244,1,1,4.5,1431,28,792,1700.0,8778,2,27
45245,1,0,3.5,12,78,2381,200.0,8778,2,27
45246,1,1,4.2,2747,19,649,1200.0,665,2,27
45247,1,0,3.5,12,27,1653,650.0,1984,2,27
45248,1,1,4.3,2053,27,2535,1500.0,1055,2,27
45249,1,0,3.9,105,78,1215,200.0,3050,2,27
45250,1,0,3.6,125,57,2618,400.0,8671,2,27
45251,1,0,3.4,16,27,883,800.0,8778,2,27
45252,1,1,4.2,415,10,1361,1600.0,4880,2,27
45253,1,0,4.2,182,27,1756,800.0,2495,2,27
45254,0,0,4.1,129,29,1018,555.4315664479959,8778,2,27
45255,0,0,4.3,583,19,650,700.0,8778,2,27
45256,1,1,4.5,1142,28,326,1200.0,8778,2,27
45257,1,0,3.4,60,78,1510,300.0,6024,2,27
45258,0,0,2.5,22,27,792,1000.0,8778,2,27
45259,1,0,4.1,161,78,2211,300.0,8778,2,27
45260,1,0,2.8,303,27,388,500.0,975,2,27
45261,1,0,3.2,2,27,1138,1000.0,353,2,27
45262,1,0,3.700448817952717,0,57,2252,400.0,5412,2,27
45263,1,0,3.9,113,78,1311,250.0,424,2,27
45264,1,0,4.5,222,53,1159,450.0,5238,2,27
45265,1,0,3.6,12,16,341,400.0,4445,2,27
45266,1,0,2.6,313,27,1746,700.0,2081,2,27
45267,1,0,3.5,11,78,1215,200.0,1477,2,27
45268,1,0,4.4,1115,2,261,600.0,1535,2,27
45269,1,0,3.7,33,78,1834,300.0,8199,2,27
45270,1,0,3.700448817952717,0,92,1715,300.0,6750,2,27
45271,1,0,4.0,790,78,130,400.0,6367,2,27
45272,1,0,3.8,26,39,263,500.0,2789,2,27
45273,1,0,4.3,131,27,2599,700.0,6970,2,27
45274,1,0,3.4,8,78,2243,500.0,5408,2,27
45275,1,0,3.5,121,78,1335,300.0,8778,2,27
45276,1,0,3.700448817952717,0,40,1153,800.0,3694,2,27
45277,1,0,3.1,23,78,2474,250.0,4260,2,27
45278,0,1,4.0,1025,27,2105,700.0,8778,2,27
45279,1,0,4.2,402,27,832,600.0,8778,2,27
45280,1,0,3.4,27,78,792,300.0,8483,2,27
45281,1,0,3.9,104,90,1699,400.0,5998,2,27
45282,1,0,3.9,87,27,1896,500.0,7936,2,27
45283,1,0,3.9,148,53,264,450.0,5129,2,27
45284,0,0,4.3,1195,27,792,550.0,8778,2,27
45285,1,0,3.9,150,40,1449,500.0,4894,2,27
45286,0,0,3.6,44,59,1761,300.0,8778,2,27
45287,1,0,3.8,75,27,1032,1000.0,5717,2,27
45288,1,0,3.5,59,78,1215,300.0,1922,2,27
45289,1,0,3.9,458,78,449,400.0,983,2,27
45290,1,0,3.1,27,88,1699,200.0,914,2,27
45291,1,0,4.0,363,27,957,1000.0,8778,2,27
45292,1,0,3.2,4,79,821,300.0,8084,2,27
45293,1,0,4.2,444,20,741,700.0,8778,2,27
45294,1,0,3.7,30,0,273,300.0,993,2,27
45295,1,0,3.4,64,78,443,400.0,931,2,27
45296,1,0,4.2,1773,27,978,750.0,1073,2,27
45297,1,0,3.9,241,19,557,700.0,6211,2,27
45298,0,0,4.4,1916,40,1451,400.0,8778,2,27
45299,1,0,2.6,72,78,2474,300.0,8778,2,27
45300,1,0,3.8,38,78,1761,250.0,8778,2,27
45301,1,1,4.2,2859,29,1518,800.0,1161,2,27
45302,1,1,4.3,512,28,868,1300.0,8778,2,27
45303,1,0,3.8,24,78,2392,350.0,6776,2,27
45304,1,0,4.0,787,27,54,650.0,8778,2,27
45305,1,0,3.9,37,78,1680,600.0,8524,2,27
45306,1,0,4.2,123,40,1178,400.0,7764,2,27
45307,1,0,2.9,26,78,2563,300.0,8778,2,27
45308,1,0,4.3,658,23,675,750.0,8691,2,27
45309,1,0,4.3,7584,60,43,1500.0,2631,2,27
45310,1,0,4.1,80,80,1317,350.0,5639,2,27
45311,0,1,4.0,930,27,2274,800.0,8778,2,27
45312,1,0,3.2,5,78,2381,300.0,3185,2,27
45313,1,0,3.4,43,14,354,150.0,4041,2,27
45314,1,1,4.2,864,29,1019,1000.0,5186,2,27
45315,1,1,4.1,866,27,2363,1400.0,8778,2,27
45316,1,0,3.3,19,78,2579,300.0,2375,2,27
45317,1,0,3.8,111,40,273,500.0,3979,2,27
45318,1,0,3.9,218,27,2262,800.0,4106,2,27
45319,1,0,3.7,184,78,535,500.0,5577,2,27
45320,1,0,3.700448817952717,0,39,14,200.0,42,2,27
45321,1,0,4.0,1106,27,1597,1300.0,8778,2,27
45322,1,0,2.9,18,78,1802,600.0,8778,2,27
45323,1,0,4.3,1384,27,1653,700.0,8778,2,27
45324,1,0,3.9,120,27,783,600.0,8778,2,27
45325,1,0,3.3,10,14,354,200.0,5114,2,27
45326,1,1,4.1,463,27,1761,600.0,8778,2,27
45327,1,0,3.7,51,78,388,250.0,3428,2,27
45328,1,0,3.9,157,27,1834,450.0,7642,2,27
45329,1,0,4.1,257,19,645,500.0,1538,2,27
45330,1,0,3.700448817952717,0,78,1908,300.0,1671,2,27
45331,1,0,4.2,138,27,233,1500.0,8778,2,27
45332,1,0,3.9,367,27,1932,800.0,2107,2,27
45333,1,0,4.2,132,40,1442,180.0,5093,2,27
45334,1,0,2.8,26,19,685,900.0,8480,2,27
45335,0,0,3.2,5,39,1761,350.0,8778,2,27
45336,1,0,3.1,13,78,2142,350.0,808,2,27
45337,1,0,3.6,23,14,343,150.0,3961,2,27
45338,1,0,3.7,23,78,2571,100.0,496,2,27
45339,1,1,4.2,63,19,701,800.0,6470,2,27
45340,1,1,3.9,1377,49,1761,2100.0,8778,2,27
45341,1,0,3.9,185,27,2491,400.0,8778,2,27
45342,1,0,4.2,233,3,285,300.0,6006,2,27
45343,1,0,4.0,872,78,2509,400.0,6615,2,27
45344,1,1,4.2,476,27,1945,1700.0,8778,2,27
45345,1,0,3.8,210,27,2489,400.0,8221,2,27
45346,1,0,3.9,62,14,342,150.0,5569,2,27
45347,1,1,4.2,2938,27,1473,1000.0,8778,2,27
45348,1,1,4.4,2245,51,1522,3000.0,7155,2,27
45349,1,0,3.5,13,78,1761,300.0,8778,2,27
45350,1,0,3.8,106,78,2410,200.0,8197,2,27
45351,1,1,4.5,1258,28,213,1700.0,8778,2,27
45352,0,0,3.7,46,27,2381,1000.0,8778,2,27
45353,1,0,3.8,33,78,2391,200.0,4902,2,27
45354,1,0,3.4,36,0,254,150.0,369,2,27
45355,1,0,4.0,114,27,1475,1000.0,6055,2,27
45356,1,0,3.4,48,78,1761,300.0,8778,2,27
45357,1,0,3.9,147,78,2256,600.0,8778,2,27
45358,1,0,3.700448817952717,0,39,388,500.0,5553,2,27
45359,1,1,3.9,94,28,1750,1300.0,7445,2,27
45360,1,0,4.3,911,27,1521,2000.0,8778,2,27
45361,0,0,4.3,1749,60,1082,1300.0,8778,2,27
45362,1,0,3.9,207,27,1888,650.0,6264,2,27
45363,1,0,3.0,8,78,1215,500.0,3134,2,27
45364,1,0,3.9,227,27,2038,950.0,6950,2,27
45365,1,0,3.9,54,78,2592,200.0,8778,2,27
45366,1,0,3.2,43,78,1761,300.0,4863,2,27
45367,1,0,4.1,48,40,1178,300.0,5371,2,27
45368,0,0,3.9,256,27,1664,700.0,8778,2,27
45369,0,0,4.1,803,27,2081,800.0,8778,2,27
45370,1,0,3.8,59,88,1301,300.0,4433,2,27
45371,0,0,3.700448817952717,0,27,1761,600.0,8778,2,27
45372,1,0,3.700448817952717,0,78,880,300.0,8778,2,27
45373,1,0,3.3,37,78,1834,350.0,8778,2,27
45374,0,0,2.8,56,78,2522,400.0,8778,2,27
45375,1,0,3.4,207,27,799,600.0,8778,2,27
45376,0,0,4.0,124,17,343,500.0,8778,2,27
45377,1,1,4.2,2290,28,1212,1400.0,7182,2,27
45378,0,0,3.4,5,78,2381,250.0,8778,2,27
45379,1,0,4.0,186,78,1321,400.0,3201,2,27
45380,0,0,3.5,8,78,1834,200.0,8778,2,27
45381,1,0,3.7,162,27,950,700.0,1788,2,27
45382,1,0,3.7,17,78,556,300.0,8778,2,27
45383,1,0,3.2,4,78,1238,500.0,5256,2,27
45384,1,0,3.7,54,40,1178,300.0,1352,2,27
45385,1,0,3.9,88,46,1160,400.0,6945,2,27
45386,1,0,3.7,84,27,1834,500.0,7635,2,27
45387,1,0,3.9,171,78,2109,600.0,2382,2,27
45388,1,0,4.0,32,78,1425,300.0,8778,2,27
45389,1,0,3.5,129,27,868,700.0,8778,2,27
45390,0,0,3.700448817952717,0,14,359,100.0,8778,2,27
45391,1,0,3.9,65,79,1222,250.0,8778,2,27
45392,1,0,3.2,4,41,1450,200.0,2743,2,27
45393,1,0,3.5,75,78,796,500.0,7556,2,27
45394,1,0,2.5,34,78,1510,600.0,33,2,27
45395,1,0,4.1,241,78,2537,200.0,6850,2,27
45396,1,0,3.9,134,27,1657,700.0,7853,2,27
45397,1,0,4.0,57,27,1527,1500.0,3519,2,27
45398,1,0,4.2,745,19,649,750.0,6225,2,27
45399,1,0,3.5,34,78,2537,200.0,5289,2,27
45400,1,0,4.3,335,27,2080,800.0,5198,2,27
45401,1,0,3.6,28,78,2410,200.0,127,2,27
45402,1,0,4.1,67,40,1153,900.0,2879,2,27
45403,1,0,3.1,22,40,1449,250.0,3064,2,27
45404,1,0,4.1,119,19,244,700.0,1340,2,27
45405,1,1,4.1,2180,36,825,2000.0,6355,2,27
45406,1,1,4.4,1854,27,1517,1500.0,5416,2,27
45407,1,0,4.1,1136,27,17,1500.0,8490,2,27
45408,1,0,3.700448817952717,0,78,14,600.0,7759,2,27
45409,1,0,4.1,488,19,573,700.0,4343,2,27
45410,0,1,4.1,105,73,1024,1000.0,8778,2,27
45411,1,0,3.2,9,90,1701,300.0,8778,2,27
45412,0,0,3.7,50,19,697,550.0,8778,2,27
45413,1,0,3.6,118,27,792,500.0,8778,2,27
45414,1,0,2.9,50,78,2474,350.0,224,2,27
45415,0,0,3.7,33,78,919,400.0,8778,2,27
45416,1,0,3.4,7,78,2302,200.0,8604,2,27
45417,1,0,2.8,19,14,359,350.0,725,2,27
45418,1,1,4.0,457,27,950,1000.0,8778,2,27
45419,1,1,4.2,986,28,1385,1000.0,5116,2,27
45420,1,1,4.0,940,28,27,1000.0,2943,2,27
45421,0,0,4.2,121,28,1757,555.4315664479959,8778,2,27
45422,1,0,3.8,19,78,829,200.0,4385,2,27
45423,1,0,3.700448817952717,0,40,1153,250.0,4588,2,27
45424,1,0,3.2,5,20,578,400.0,2873,2,27
45425,1,0,3.8,12,0,254,400.0,8778,2,27
45426,0,0,3.700448817952717,0,39,1761,800.0,8778,2,27
45427,1,0,4.0,68,40,1153,250.0,3885,2,27
45428,1,0,4.0,122,27,1033,1000.0,8778,2,27
45429,1,1,4.2,82,27,2374,700.0,8778,2,27
45430,1,1,4.4,502,10,1704,1900.0,8778,2,27
45431,1,0,3.6,42,19,685,350.0,8778,2,27
45432,0,0,3.7,32,27,2026,800.0,8778,2,27
45433,1,0,4.0,141,27,1951,550.0,8778,2,27
45434,1,1,3.9,1943,27,2608,2100.0,8778,2,27
45435,1,0,3.9,40,14,341,400.0,6943,2,27
45436,1,0,3.5,21,78,54,500.0,8778,2,27
